ControllerID,Node FQDN,Node IP Address,Cluster ID,Cluster Name,Cluster Creation DateTime,User ID,User Name,Flavor ID,Flavor Name,Flavor vCores,Flavor Memory MB,Flavor Disk GB,Flavor GPU Sockets,App DistroID,App Image Name,App Image Version,Tenant ID,Tenant Name,Date,Usage Hours
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/02/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/03/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/04/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/05/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/06/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/07/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/08/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/09/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/10/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/11/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/12/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/13/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/14/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/15/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/16/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/17/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/18/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/19/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/20/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/21/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/22/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/23/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/24/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/25/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/26/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/27/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,02/28/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/01/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/02/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/03/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/04/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/05/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/06/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/07/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/08/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/09/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/10/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/11/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/12/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/13/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/14/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/15/19,0
