ControllerID,Node FQDN,Node IP Address,Cluster ID,Cluster Name,Cluster Creation DateTime,Host Name,User ID,User Name,Flavor ID,Flavor Name,Flavor vCores,Flavor Memory MB,Flavor Disk GB,Flavor GPU Sockets,App DistroID,App Image Name,App Image Version,Tenant ID,Tenant Name,Time Window Start,Time Window End,CPU Ticks,Memory Usage (B),Disk I/O (B),Network In/Out (B),GPU LDev,GPU PDev,GPU Utilization (%),GPU Memory Utilization (%),GPU Memory Total (MB),GPU Memory Used (MB),GPU Memory Free (MB),GPU Temperature (C),GPU Utilization Max (%),GPU Memory Utilization Max (%),GPU Memory Used Max (MB),GPU Temperature Max (C)
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 10:00:00+00:00,2019-11-14 11:00:00+00:00,0.0,281674410.6666667,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 11:00:00+00:00,2019-11-14 12:00:00+00:00,0.0,281858764.8,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 12:00:00+00:00,2019-11-14 13:00:00+00:00,0.0,282036497.06666666,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 13:00:00+00:00,2019-11-14 14:00:00+00:00,0.0,282711790.93333334,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 14:00:00+00:00,2019-11-14 15:00:00+00:00,0.0,283021550.93333334,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 15:00:00+00:00,2019-11-14 16:00:00+00:00,0.0,283248605.8666667,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 16:00:00+00:00,2019-11-14 17:00:00+00:00,0.0,283479381.3333333,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 17:00:00+00:00,2019-11-14 18:00:00+00:00,0.0,282801629.8666667,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 18:00:00+00:00,2019-11-14 19:00:00+00:00,0.0,282893789.8666667,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 19:00:00+00:00,2019-11-14 20:00:00+00:00,0.0,283218056.53333336,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 20:00:00+00:00,2019-11-14 21:00:00+00:00,0.0,283679641.6,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 21:00:00+00:00,2019-11-14 22:00:00+00:00,0.0,283983735.46666664,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 22:00:00+00:00,2019-11-14 23:00:00+00:00,0.0,284068966.4,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-14 23:00:00+00:00,2019-11-15 00:00:00+00:00,0.0,283377561.6,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 00:00:00+00:00,2019-11-15 01:00:00+00:00,0.0,283565568.0,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 01:00:00+00:00,2019-11-15 02:00:00+00:00,0.0,283772552.53333336,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 02:00:00+00:00,2019-11-15 03:00:00+00:00,0.0,283973188.26666665,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 03:00:00+00:00,2019-11-15 04:00:00+00:00,0.0,284346743.46666664,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 04:00:00+00:00,2019-11-15 05:00:00+00:00,0.0,284249531.73333335,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 05:00:00+00:00,2019-11-15 06:00:00+00:00,0.0,283551300.26666665,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 06:00:00+00:00,2019-11-15 07:00:00+00:00,0.0,283752243.2,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 07:00:00+00:00,2019-11-15 08:00:00+00:00,0.0,284023398.4,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 08:00:00+00:00,2019-11-15 09:00:00+00:00,0.0,284239155.2,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 09:00:00+00:00,2019-11-15 10:00:00+00:00,0.0,284454468.26666665,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 10:00:00+00:00,2019-11-15 11:00:00+00:00,0.0,284643225.6,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 11:00:00+00:00,2019-11-15 12:00:00+00:00,0.0,283891916.8,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 12:00:00+00:00,2019-11-15 13:00:00+00:00,0.0,284081664.0,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 13:00:00+00:00,2019-11-15 14:00:00+00:00,0.0,284876765.8666667,0,0,,,,,,,,,,,,
